age,education,housing,loan,duration,empratevar,consconfid,y
35,4,0,0,308,1.1,-36.4,0
46,1,1,0,467,1.1,-36.4,0
27,1,0,1,245,1.1,-36.4,0
47,4,1,0,160,1.1,-36.4,0
31,4,0,0,189,1.1,-36.4,0
32,1,1,0,477,1.1,-36.4,0
54,2,0,0,65,1.1,-36.4,0
56,4,0,0,191,1.1,-36.4,0
48,2,1,0,196,1.1,-36.4,0
44,2,1,0,221,1.1,-36.4,0
46,2,0,1,197,1.1,-36.4,0
45,2,1,0,178,1.1,-36.4,0
43,3,0,1,221,1.1,-36.4,0
40,2,0,0,64,1.1,-36.4,0
56,4,1,0,75,1.1,-36.4,0
47,3,0,0,400,1.1,-36.4,0
39,4,1,0,378,1.1,-36.4,0
48,1,0,0,118,1.1,-36.4,0
45,3,1,0,1597,1.1,-36.4,1
36,4,0,0,346,1.1,-36.4,0
49,3,1,0,107,1.1,-36.4,0
46,2,0,0,60,1.1,-36.4,0
38,1,1,0,276,1.1,-36.4,0
50,1,1,0,176,1.1,-36.4,0
27,2,1,0,390,1.1,-36.4,0
40,3,1,0,251,1.1,-36.4,0
46,4,1,0,716,1.1,-36.4,0
40,4,1,0,189,1.1,-36.4,0
33,4,0,0,125,1.1,-36.4,0
54,2,1,0,234,1.1,-36.4,0
52,1,1,0,79,1.1,-36.4,0
53,4,1,0,13,1.1,-36.4,0
49,2,0,0,296,1.1,-36.4,0
42,1,0,0,114,1.1,-36.4,0
49,1,0,0,283,1.1,-36.4,0
40,1,0,0,109,1.1,-36.4,0
59,4,0,0,132,1.1,-36.4,0
51,1,1,0,144,1.1,-36.4,0
57,1,1,0,121,1.1,-36.4,0
38,1,1,0,95,1.1,-36.4,0
52,4,0,0,31,1.1,-36.4,0
26,1,1,0,112,1.1,-36.4,0
35,4,1,1,161,1.1,-36.4,0
51,4,0,0,87,1.1,-36.4,0
43,1,1,1,593,1.1,-36.4,0
42,2,1,0,99,1.1,-36.4,0
60,4,1,0,198,1.1,-36.4,0
36,1,1,0,285,1.1,-36.4,0
57,4,0,0,190,1.1,-36.4,0
35,4,0,0,172,1.1,-36.4,0
30,4,0,0,178,1.1,-36.4,0
43,2,0,0,174,1.1,-36.4,0
40,1,0,0,631,1.1,-36.4,0
45,4,0,0,152,1.1,-36.4,0
56,2,0,0,176,1.1,-36.4,0
46,1,0,0,32,1.1,-36.4,0
41,1,1,0,1529,1.1,-36.4,0
42,4,1,0,254,1.1,-36.4,0
56,1,0,0,214,1.1,-36.4,0
43,1,1,0,147,1.1,-36.4,0
34,1,0,0,800,1.1,-36.4,0
38,2,1,0,106,1.1,-36.4,0
40,1,0,0,135,1.1,-36.4,0
38,2,0,0,112,1.1,-36.4,0
48,4,1,0,222,1.1,-36.4,0
27,1,1,0,314,1.1,-36.4,0
24,3,0,0,421,1.1,-36.4,0
47,0,1,1,410,1.1,-36.4,0
48,3,0,0,207,1.1,-36.4,0
31,2,1,1,239,1.1,-36.4,0
39,1,1,0,83,1.1,-36.4,0
41,4,0,0,160,1.1,-36.4,0
49,1,1,0,42,1.1,-36.4,0
56,1,0,0,55,1.1,-36.4,0
49,2,0,0,157,1.1,-36.4,0
47,4,0,0,303,1.1,-36.4,0
44,0,1,0,336,1.1,-36.4,0
48,2,0,0,233,1.1,-36.4,0
55,1,1,1,211,1.1,-36.4,0
59,1,1,0,88,1.1,-36.4,0
44,3,1,1,139,1.1,-36.4,0
46,1,0,1,329,1.1,-36.4,0
39,1,1,0,305,1.1,-36.4,0
38,1,1,1,206,1.1,-36.4,0
36,2,1,0,128,1.1,-36.4,0
29,4,0,0,122,1.1,-36.4,0
31,3,1,0,343,1.1,-36.4,0
30,1,0,1,126,1.1,-36.4,0
36,1,1,0,249,1.1,-36.4,0
60,3,0,0,59,1.1,-36.4,0
36,4,1,0,166,1.1,-36.4,0
32,2,0,0,190,1.1,-36.4,0
39,1,1,0,216,1.1,-36.4,0
30,4,1,0,51,1.1,-36.4,0
39,1,0,0,169,1.1,-36.4,0
37,1,1,0,148,1.1,-36.4,0
39,3,1,0,132,1.1,-36.4,0
46,1,0,0,117,1.1,-36.4,0
43,1,0,0,275,1.1,-36.4,0
37,2,1,0,124,1.1,-36.4,0
30,4,0,0,118,1.1,-36.4,0
38,3,0,0,479,1.1,-36.4,0
31,4,1,0,285,1.1,-36.4,0
44,4,0,0,322,1.1,-36.4,0
44,4,0,0,202,1.1,-36.4,0
38,0,0,0,162,1.1,-36.4,0
30,2,0,0,216,1.1,-36.4,0
37,1,0,0,195,1.1,-36.4,0
54,0,1,0,96,1.1,-36.4,0
41,0,1,0,149,1.1,-36.4,0
43,3,0,0,720,1.1,-36.4,0
38,1,0,0,92,1.1,-36.4,0
41,1,1,0,188,1.1,-36.4,0
38,0,0,1,70,1.1,-36.4,0
33,1,0,0,141,1.1,-36.4,0
32,2,1,0,395,1.1,-36.4,0
30,2,0,0,629,1.1,-36.4,0
43,1,1,0,261,1.1,-36.4,0
30,2,1,0,502,1.1,-36.4,0
36,3,0,0,446,1.1,-36.4,0
38,1,0,0,131,1.1,-36.4,0
35,1,1,0,198,1.1,-36.4,0
50,4,0,0,312,1.1,-36.4,0
38,1,1,0,275,1.1,-36.4,0
58,1,0,1,120,1.1,-36.4,0
50,3,1,0,333,1.1,-36.4,0
33,1,0,0,113,1.1,-36.4,0
33,1,0,0,150,1.1,-36.4,0
44,4,1,1,91,1.1,-36.4,0
31,2,0,0,296,1.1,-36.4,0
40,1,0,0,128,1.1,-36.4,0
28,1,0,0,298,1.1,-36.4,0
36,0,1,0,326,1.1,-36.4,0
44,2,0,0,292,1.1,-36.4,0
38,0,1,0,215,1.1,-36.4,0
33,1,0,0,97,1.1,-36.4,0
39,1,1,1,32,1.1,-36.4,0
47,1,1,0,162,1.1,-36.4,0
47,2,0,0,421,1.1,-36.4,0
35,3,0,0,268,1.1,-36.4,0
42,4,0,0,232,1.1,-36.4,0
36,2,0,0,152,1.1,-36.4,0
35,1,0,0,104,1.1,-36.4,0
36,0,1,0,852,1.1,-36.4,0
56,4,1,0,159,1.1,-36.4,0
26,2,0,0,416,1.1,-36.4,0
31,4,1,1,174,1.1,-36.4,0
57,2,0,0,139,1.1,-36.4,0
39,2,0,0,193,1.1,-36.4,0
43,2,1,0,294,1.1,-36.4,0
50,4,0,0,102,1.1,-36.4,0
52,2,0,0,124,1.1,-36.4,0
39,1,0,0,143,1.1,-36.4,0
44,0,1,0,231,1.1,-36.4,0
36,1,1,0,128,1.1,-36.4,0
54,2,1,0,74,1.1,-36.4,0
27,1,1,0,105,1.1,-36.4,0
31,4,0,0,992,1.1,-36.4,1
31,4,0,0,168,1.1,-36.4,0
28,1,0,0,250,1.1,-36.4,0
31,4,1,0,254,1.1,-36.4,0
30,2,0,1,149,1.1,-36.4,0
52,3,1,0,133,1.1,-36.4,0
37,3,0,0,374,1.1,-36.4,0
30,4,1,0,425,1.1,-36.4,0
45,1,1,1,207,1.1,-36.4,0
54,4,1,0,464,1.1,-36.4,0
49,1,1,0,439,1.1,-36.4,0
44,2,0,0,83,1.1,-36.4,0
28,1,1,1,732,1.1,-36.4,1
53,2,1,0,149,1.1,-36.4,0
45,1,1,0,142,1.1,-36.4,0
45,1,0,0,121,1.1,-36.4,0
51,2,1,0,359,1.1,-36.4,0
41,1,1,0,112,1.1,-36.4,0
43,3,1,0,274,1.1,-36.4,0
31,4,1,0,325,1.1,-36.4,0
39,0,1,0,1521,1.1,-36.4,0
38,3,0,0,216,1.1,-36.4,0
50,1,1,1,161,1.1,-36.4,0
53,4,1,0,122,1.1,-36.4,0
44,2,1,0,800,1.1,-36.4,0
53,1,1,1,615,1.1,-36.4,0
24,2,0,0,111,1.1,-36.4,0
34,2,1,0,359,1.1,-36.4,0
40,3,1,0,327,1.1,-36.4,0
57,4,1,0,236,1.1,-36.4,0
43,1,1,0,227,1.1,-36.4,0
31,1,0,0,109,1.1,-36.4,0
31,1,1,0,492,1.1,-36.4,0
31,1,1,0,298,1.1,-36.4,0
45,1,1,0,83,1.1,-36.4,0
38,4,0,0,241,1.1,-36.4,0
41,4,1,0,1138,1.1,-36.4,1
47,3,1,0,131,1.1,-36.4,0
42,1,0,0,123,1.1,-36.4,0
35,0,1,0,125,1.1,-36.4,0
40,4,1,0,295,1.1,-36.4,0
42,1,0,0,287,1.1,-36.4,0
34,3,1,0,109,1.1,-36.4,0
48,4,1,0,140,1.1,-36.4,0
35,0,1,1,52,1.1,-36.4,0
33,2,1,0,233,1.1,-36.4,0
37,3,1,0,254,1.1,-36.4,0
43,3,1,0,255,1.1,-36.4,0
42,0,0,0,126,1.1,-36.4,0
46,4,1,0,184,1.1,-36.4,0
37,1,1,0,591,1.1,-36.4,1
40,2,1,0,294,1.1,-36.4,0
40,2,1,0,285,1.1,-36.4,0
59,2,1,0,173,1.1,-36.4,0
43,4,0,0,336,1.1,-36.4,0
44,1,1,1,344,1.1,-36.4,0
44,1,1,0,786,1.1,-36.4,1
41,4,1,0,153,1.1,-36.4,0
28,1,1,0,99,1.1,-36.4,0
48,2,1,0,243,1.1,-36.4,0
31,2,1,0,260,1.1,-36.4,0
27,1,1,0,164,1.1,-36.4,0
43,4,1,0,255,1.1,-36.4,0
47,1,1,0,47,1.1,-36.4,0
40,0,1,0,110,1.1,-36.4,0
43,2,0,0,463,1.1,-36.4,0
29,3,1,0,192,1.1,-36.4,0
54,4,0,0,388,1.1,-36.4,0
36,3,0,0,221,1.1,-36.4,0
30,4,0,0,25,1.1,-36.4,0
38,0,1,0,256,1.1,-36.4,0
39,1,0,0,104,1.1,-36.4,0
33,1,0,0,283,1.1,-36.4,0
39,2,1,0,448,1.1,-36.4,0
38,3,0,0,127,1.1,-36.4,0
44,2,1,0,378,1.1,-36.4,0
33,1,1,0,67,1.1,-36.4,0
37,1,0,0,221,1.1,-36.4,0
32,1,0,0,150,1.1,-36.4,0
46,3,1,0,144,1.1,-36.4,0
34,3,1,0,296,1.1,-36.4,0
52,1,0,0,161,1.1,-36.4,0
46,1,0,0,401,1.1,-36.4,0
57,4,0,0,435,1.1,-36.4,0
52,1,0,1,388,1.1,-36.4,0
32,3,0,0,245,1.1,-36.4,0
31,1,0,0,143,1.1,-36.4,0
46,1,0,0,423,1.1,-36.4,0
59,2,0,0,231,1.1,-36.4,0
38,0,0,1,181,1.1,-36.4,0
42,1,1,0,107,1.1,-36.4,0
40,1,0,0,227,1.1,-36.4,0
46,3,0,0,69,1.1,-36.4,0
35,2,0,0,799,1.1,-36.4,0
28,1,0,1,109,1.1,-36.4,0
47,2,1,0,127,1.1,-36.4,0
35,1,1,0,45,1.1,-36.4,0
48,1,1,0,120,1.1,-36.4,0
40,1,1,0,68,1.1,-36.4,0
32,2,1,0,180,1.1,-36.4,0
59,1,1,0,112,1.1,-36.4,0
48,1,0,0,444,1.1,-36.4,0
45,1,1,0,246,1.1,-36.4,0
49,1,1,0,148,1.1,-36.4,0
51,4,1,0,223,1.1,-36.4,0
38,4,1,0,566,1.1,-36.4,0
53,2,1,0,274,1.1,-36.4,0
49,1,1,0,49,1.1,-36.4,0
31,1,1,1,97,1.1,-36.4,0
36,2,1,0,376,1.1,-36.4,0
54,1,1,0,421,1.1,-36.4,0
29,2,1,0,511,1.1,-36.4,0
31,1,1,0,121,1.1,-36.4,0
35,2,1,0,157,1.1,-36.4,0
38,1,0,0,101,1.1,-36.4,0
54,2,1,1,328,1.1,-36.4,0
48,1,0,0,19,1.1,-36.4,0
48,4,1,0,866,1.1,-36.4,0
32,4,1,0,229,1.1,-36.4,0
34,3,1,0,154,1.1,-36.4,0
49,4,1,0,56,1.1,-36.4,0
44,1,0,0,199,1.1,-36.4,0
42,2,0,0,117,1.1,-36.4,0
55,1,0,0,1581,1.1,-36.4,0
42,2,0,0,185,1.1,-36.4,0
44,4,0,0,202,1.1,-36.4,0
51,1,0,0,279,1.1,-36.4,0
43,1,1,0,180,1.1,-36.4,0
52,2,1,0,530,1.1,-36.4,0
45,1,1,0,129,1.1,-36.4,0
41,2,1,1,60,1.1,-36.4,0
35,0,1,1,432,1.1,-36.4,0
41,2,0,1,516,1.1,-36.4,0
46,1,0,0,617,1.1,-36.4,0
36,1,0,0,179,1.1,-36.4,0
29,3,0,0,125,1.1,-36.4,0
47,0,0,0,262,1.1,-36.4,0
43,1,1,0,396,1.1,-36.4,0
38,1,0,0,294,1.1,-36.4,0
44,1,1,0,171,1.1,-36.4,0
29,2,0,0,614,1.1,-36.4,0
58,0,0,0,118,1.1,-36.4,0
48,3,0,1,485,1.1,-36.4,0
46,1,0,0,406,1.1,-36.4,0
31,1,1,0,287,1.1,-36.4,0
47,0,0,0,216,1.1,-36.4,0
44,4,1,0,37,1.1,-36.4,0
31,1,1,0,650,1.1,-36.4,0
38,3,0,0,590,1.1,-36.4,0
33,4,0,0,55,1.1,-36.4,0
53,1,1,0,166,1.1,-36.4,0
33,0,1,0,371,1.1,-36.4,0
33,1,1,0,48,1.1,-36.4,0
37,4,1,0,72,1.1,-36.4,0
55,1,1,0,55,1.1,-36.4,0
41,1,0,0,92,1.1,-36.4,0
46,1,1,0,196,1.1,-36.4,0
32,4,0,0,96,1.1,-36.4,0
48,2,0,0,144,1.1,-36.4,0
34,1,1,0,474,1.1,-36.4,0
35,4,0,0,559,1.1,-36.4,0
55,1,1,1,1101,1.1,-36.4,0
45,4,0,0,229,1.1,-36.4,0
48,4,0,0,236,1.1,-36.4,0
34,1,1,0,164,1.1,-36.4,0
46,4,0,0,93,1.1,-36.4,0
34,1,1,0,123,1.1,-36.4,0
51,3,0,0,912,1.1,-36.4,0
37,4,0,0,209,1.1,-36.4,0
54,1,0,0,485,1.1,-36.4,0
45,2,1,0,206,1.1,-36.4,0
39,2,0,0,239,1.1,-36.4,0
39,1,0,0,311,1.1,-36.4,0
39,1,0,0,362,1.1,-36.4,0
39,1,0,0,274,1.1,-36.4,0
32,1,1,0,163,1.1,-36.4,0
41,2,1,1,345,1.1,-36.4,0
59,1,1,0,329,1.1,-36.4,0
57,1,1,0,68,1.1,-36.4,0
30,0,0,0,143,1.1,-36.4,0
34,1,0,0,214,1.1,-36.4,0
34,2,0,0,1062,1.1,-36.4,0
38,0,0,0,258,1.1,-36.4,0
31,1,1,0,253,1.1,-36.4,0
47,4,0,0,106,1.1,-36.4,0
57,2,0,0,688,1.1,-36.4,0
44,1,0,0,103,1.1,-36.4,0
45,2,1,0,349,1.1,-36.4,0
36,1,1,0,170,1.1,-36.4,0
44,2,1,0,78,1.1,-36.4,0
51,4,0,0,194,1.1,-36.4,0
28,4,0,0,126,1.1,-36.4,0
50,2,0,0,224,1.1,-36.4,0
51,4,0,0,98,1.1,-36.4,0
38,1,0,0,252,1.1,-36.4,0
44,1,1,0,607,1.1,-36.4,0
35,1,0,0,331,1.1,-36.4,0
35,1,1,0,398,1.1,-36.4,0
32,2,0,0,103,1.1,-36.4,0
48,1,1,0,241,1.1,-36.4,0
35,1,0,0,803,1.1,-36.4,0
44,3,0,0,203,1.1,-36.4,0
43,3,0,0,96,1.1,-36.4,0
40,2,0,0,238,1.1,-36.4,0
50,1,0,0,153,1.1,-36.4,0
44,3,1,0,481,1.1,-36.4,0
37,1,0,0,119,1.1,-36.4,0
32,2,1,0,245,1.1,-36.4,0
58,2,0,1,152,1.1,-36.4,0
49,2,1,0,418,1.1,-36.4,0
32,1,0,0,421,1.1,-36.4,0
30,2,0,1,198,1.1,-36.4,0
28,2,1,0,175,1.1,-36.4,0
40,1,0,0,374,1.1,-36.4,0
44,4,0,0,51,1.1,-36.4,0
30,3,1,0,263,1.1,-36.4,0
30,3,0,0,257,1.1,-36.4,0
28,3,1,0,229,1.1,-36.4,0
58,1,1,0,154,1.1,-36.4,0
45,2,0,1,278,1.1,-36.4,0
35,3,0,0,306,1.1,-36.4,0
57,2,0,0,114,1.1,-36.4,0
35,2,1,0,24,1.1,-36.4,0
41,4,0,0,79,1.1,-36.4,0
42,2,0,0,169,1.1,-36.4,0
42,1,0,0,332,1.1,-36.4,0
51,1,1,0,263,1.1,-36.4,0
48,4,1,0,353,1.1,-36.4,0
39,1,0,0,108,1.1,-36.4,0
47,1,0,0,441,1.1,-36.4,0
34,3,0,0,46,1.1,-36.4,0
44,1,0,0,266,1.1,-36.4,0
52,3,1,0,222,1.1,-36.4,0
51,1,1,0,1009,1.1,-36.4,0
49,2,0,0,105,1.1,-36.4,0
35,1,1,0,381,1.1,-36.4,0
44,2,0,0,228,1.1,-36.4,0
37,2,1,0,128,1.1,-36.4,0
47,4,0,0,550,1.1,-36.4,0
43,3,0,0,764,1.1,-36.4,0
40,1,1,0,113,1.1,-36.4,0
32,1,0,0,396,1.1,-36.4,0
42,1,0,0,42,1.1,-36.4,0
42,4,1,0,234,1.1,-36.4,0
39,3,0,0,50,1.1,-36.4,0
32,1,0,0,110,1.1,-36.4,0
30,0,1,0,274,1.1,-36.4,0
42,1,1,0,191,1.1,-36.4,0
35,1,1,1,305,1.1,-36.4,0
56,1,0,0,134,1.1,-36.4,0
40,1,0,0,112,1.1,-36.4,0
26,4,1,0,217,1.1,-36.4,0
57,4,0,0,283,1.1,-36.4,0
51,1,0,0,353,1.1,-36.4,0
31,3,0,0,212,1.1,-36.4,0
31,4,0,0,225,1.1,-36.4,0
60,0,0,0,283,1.1,-36.4,0
29,4,1,0,1273,1.1,-36.4,0
44,1,0,0,1574,1.1,-36.4,1
26,1,1,0,139,1.1,-36.4,0
54,1,1,0,62,1.1,-36.4,0
34,2,0,1,256,1.1,-36.4,0
29,2,1,0,245,1.1,-36.4,0
33,2,1,0,161,1.1,-36.4,0
35,2,1,0,245,1.1,-36.4,0
42,1,1,1,89,1.1,-36.4,0
53,1,1,0,591,1.1,-36.4,0
51,3,1,0,113,1.1,-36.4,0
59,1,1,0,517,1.1,-36.4,0
51,1,0,0,193,1.1,-36.4,0
36,1,1,0,231,1.1,-36.4,0
47,3,0,0,348,1.1,-36.4,0
51,4,0,0,299,1.1,-36.4,0
42,4,1,0,103,1.1,-36.4,0
40,3,1,0,253,1.1,-36.4,0
26,1,0,0,73,1.1,-36.4,0
45,3,1,0,164,1.1,-36.4,0
51,1,1,0,244,1.1,-36.4,0
42,2,0,0,191,1.1,-36.4,0
31,3,1,0,157,1.1,-36.4,0
38,1,0,0,548,1.1,-36.4,0
51,1,0,1,114,1.1,-36.4,0
39,2,1,0,126,1.1,-36.4,0
36,0,1,1,161,1.1,-36.4,0
60,0,1,0,333,1.1,-36.4,0
34,4,1,0,155,1.1,-36.4,0
41,1,1,0,152,1.1,-36.4,0
34,4,1,1,145,1.1,-36.4,0
36,1,0,0,66,1.1,-36.4,0
33,3,0,0,123,1.1,-36.4,0
46,4,0,0,74,1.1,-36.4,0
44,1,1,0,248,1.1,-36.4,0
30,1,0,0,275,1.1,-36.4,0
34,4,0,0,984,1.1,-36.4,0
54,4,0,0,1689,1.1,-36.4,1
58,3,1,0,84,1.1,-36.4,0
29,2,1,1,27,1.1,-36.4,0
41,4,0,0,130,1.1,-36.4,0
53,1,1,0,489,1.1,-36.4,0
35,4,0,0,41,1.1,-36.4,0
34,1,0,0,159,1.1,-36.4,0
36,0,1,0,276,1.1,-36.4,0
31,1,0,0,196,1.1,-36.4,0
59,1,0,0,81,1.1,-36.4,0
49,3,0,0,865,1.1,-36.4,0
37,2,0,0,149,1.1,-36.4,0
50,4,1,0,281,1.1,-36.4,0
34,2,0,0,122,1.1,-36.4,0
32,4,0,0,361,1.1,-36.4,0
45,1,1,0,944,1.1,-36.4,0
39,4,1,0,319,1.1,-36.4,0
43,2,0,0,35,1.1,-36.4,0
43,1,0,0,143,1.1,-36.4,0
52,1,0,0,22,1.1,-36.4,0
54,1,1,0,90,1.1,-36.4,0
54,1,1,0,505,1.1,-36.4,0
31,2,1,0,17,1.1,-36.4,0
35,1,0,0,404,1.1,-36.4,0
28,2,1,0,238,1.1,-36.4,0
56,1,1,1,71,1.1,-36.4,0
35,1,0,0,309,1.1,-36.4,0
45,1,0,0,408,1.1,-36.4,0
38,1,0,0,157,1.1,-36.4,0
42,3,1,0,280,1.1,-36.4,0
44,1,0,0,374,1.1,-36.4,0
58,4,1,0,365,1.1,-36.4,0
43,2,1,0,177,1.1,-36.4,0
37,3,1,0,238,1.1,-36.4,0
45,1,0,0,31,1.1,-36.4,0
59,4,0,0,425,1.1,-36.4,0
50,1,0,0,77,1.1,-36.4,0
41,2,1,1,223,1.1,-36.4,0
33,4,1,0,239,1.1,-36.4,0
46,3,0,0,116,1.1,-36.4,0
30,2,0,0,308,1.1,-36.4,0
28,2,0,0,137,1.1,-36.4,0
58,4,0,1,162,1.1,-36.4,0
43,1,0,0,134,1.1,-36.4,0
39,2,1,0,175,1.1,-36.4,0
25,3,0,0,125,1.1,-36.4,0
39,0,0,0,211,1.1,-36.4,0
42,1,1,0,180,1.1,-36.4,0
43,2,1,0,67,1.1,-36.4,0
43,2,0,0,196,1.1,-36.4,0
33,4,0,0,342,1.1,-36.4,0
52,1,0,0,156,1.1,-36.4,0
42,3,1,0,813,1.1,-36.4,1
53,1,0,0,178,1.1,-36.4,0
41,1,0,0,142,1.1,-36.4,0
48,3,1,0,194,1.1,-36.4,0
40,2,1,0,132,1.1,-36.4,0
40,2,0,1,110,1.1,-36.4,0
53,2,0,1,109,1.1,-36.4,0
55,2,0,0,94,1.1,-36.4,0
39,3,0,0,31,1.1,-36.4,0
35,1,0,1,220,1.1,-36.4,0
50,1,0,0,489,1.1,-36.4,0
38,1,0,0,180,1.1,-36.4,0
41,1,0,0,314,1.1,-36.4,0
44,3,0,0,203,1.1,-36.4,0
39,1,0,0,328,1.1,-36.4,0
44,1,0,0,207,1.1,-36.4,0
51,3,0,1,193,1.1,-36.4,0
41,2,1,1,177,1.1,-36.4,0
31,3,0,0,528,1.1,-36.4,0
40,2,1,0,183,1.1,-36.4,0
38,4,0,0,238,1.1,-36.4,0
48,1,0,1,61,1.1,-36.4,0
32,2,0,0,70,1.1,-36.4,0
46,1,1,0,541,1.1,-36.4,1
49,1,0,0,41,1.1,-36.4,0
47,1,1,1,93,1.1,-36.4,0
28,1,0,0,149,1.1,-36.4,0
38,4,1,0,35,1.1,-36.4,0
28,1,0,0,262,1.1,-36.4,0
51,0,1,0,151,1.1,-36.4,0
50,1,1,0,135,1.1,-36.4,0
38,4,1,1,221,1.1,-36.4,0
48,1,1,0,604,1.1,-36.4,0
44,0,1,0,86,1.1,-36.4,0
30,3,0,0,65,1.1,-36.4,0
34,1,0,0,380,1.1,-36.4,0
36,1,1,0,11,1.1,-36.4,0
41,4,0,0,184,1.1,-36.4,0
40,1,0,0,405,1.1,-36.4,0
35,1,1,1,20,1.1,-36.4,0
46,1,0,0,202,1.1,-36.4,0
35,1,1,0,235,1.1,-36.4,0
32,4,0,0,75,1.1,-36.4,0
34,4,0,0,134,1.1,-36.4,0
35,1,1,0,255,1.1,-36.4,0
28,3,0,0,462,1.1,-36.4,0
30,2,0,0,80,1.1,-36.4,0
48,1,1,1,56,1.1,-36.4,0
53,3,1,1,418,1.1,-36.4,0
31,4,1,1,139,1.1,-36.4,0
59,0,1,0,96,1.1,-36.4,0
51,2,1,0,39,1.1,-36.4,0
47,2,1,0,231,1.1,-36.4,0
40,4,0,0,66,1.1,-36.4,0
42,4,1,0,204,1.1,-36.4,0
30,2,0,0,159,1.1,-36.4,0
40,1,0,0,129,1.1,-36.4,0
30,2,0,0,200,1.1,-36.4,0
50,1,1,0,187,1.1,-36.4,0
36,1,0,0,166,1.1,-36.4,0
29,4,0,0,144,1.1,-36.4,0
43,1,0,0,323,1.1,-36.4,0
35,2,0,0,194,1.1,-36.4,0
35,1,0,0,82,1.1,-36.4,0
48,1,0,0,521,1.1,-36.4,0
49,3,0,0,269,1.1,-36.4,0
44,1,0,1,285,1.1,-36.4,0
32,3,0,0,1119,1.1,-36.4,1
55,2,0,0,294,1.1,-36.4,0
41,1,0,1,106,1.1,-36.4,0
27,2,0,0,158,1.1,-36.4,0
41,1,1,0,152,1.1,-36.4,0
36,1,1,0,12,1.1,-36.4,0
45,1,0,0,187,1.1,-36.4,0
36,2,0,0,268,1.1,-36.4,0
54,1,0,0,193,1.1,-36.4,0
48,2,0,1,95,1.1,-36.4,0
32,1,0,0,60,1.1,-36.4,0
33,4,0,1,206,1.1,-36.4,0
43,1,0,0,155,1.1,-36.4,0
44,2,0,0,216,1.1,-36.4,0
50,3,0,0,103,1.1,-36.4,0
32,4,0,0,107,1.1,-36.4,0
43,1,1,0,219,1.1,-36.4,0
32,4,1,0,147,1.1,-36.4,0
43,1,0,0,190,1.1,-36.4,0
40,3,1,0,339,1.1,-36.4,0
24,2,1,1,198,1.1,-36.4,0
32,4,0,1,141,1.1,-36.4,0
43,1,1,1,255,1.1,-36.4,0
43,4,1,0,1120,1.1,-36.4,1
35,4,1,1,369,1.1,-36.4,0
33,2,1,0,226,1.1,-36.4,0
43,1,1,0,215,1.1,-36.4,0
48,3,1,0,306,1.1,-36.4,0
52,1,0,0,249,1.1,-36.4,0
49,1,1,0,143,1.1,-36.4,0
30,2,1,1,162,1.1,-36.4,0
36,2,1,0,81,1.1,-36.4,0
39,1,0,0,124,1.1,-36.4,0
39,1,0,0,124,1.1,-36.4,0
36,4,0,0,33,1.1,-36.4,0
39,1,0,0,393,1.1,-36.4,0
31,2,0,0,784,1.1,-36.4,0
41,3,1,1,87,1.1,-36.4,0
35,1,0,0,108,1.1,-36.4,0
55,4,0,0,207,1.1,-36.4,0
57,2,1,0,278,1.1,-36.4,0
38,1,1,0,196,1.1,-36.4,0
52,1,1,0,149,1.1,-36.4,0
60,2,1,0,154,1.1,-36.4,0
24,2,1,0,287,1.1,-36.4,0
38,1,0,0,229,1.1,-36.4,0
44,2,0,0,21,1.1,-36.4,0
42,1,1,0,191,1.1,-36.4,0
25,2,1,0,147,1.1,-36.4,0
32,1,0,0,93,1.1,-36.4,0
51,1,0,0,665,1.1,-36.4,0
28,4,0,0,131,1.1,-36.4,0
27,1,1,0,160,1.1,-36.4,0
35,1,1,0,74,1.1,-36.4,0
45,1,1,1,60,1.1,-36.4,0
30,2,1,0,97,1.1,-36.4,0
60,1,1,0,82,1.1,-36.4,0
28,0,1,0,475,1.1,-36.4,0
45,1,0,1,111,1.1,-36.4,0
37,3,0,0,140,1.1,-36.4,0
37,3,0,1,110,1.1,-36.4,0
36,1,1,0,64,1.1,-36.4,0
49,1,1,0,149,1.1,-36.4,0
35,3,1,0,156,1.1,-36.4,0
34,2,0,0,63,1.1,-36.4,0
31,1,0,0,362,1.1,-36.4,0
42,4,1,0,712,1.1,-36.4,0
39,1,1,0,338,1.1,-36.4,0
33,4,1,0,102,1.1,-36.4,0
38,2,0,1,446,1.1,-36.4,0
30,4,0,0,249,1.1,-36.4,0
31,3,1,0,176,1.1,-36.4,0
39,4,0,0,1007,1.1,-36.4,0
37,0,1,0,266,1.1,-36.4,0
48,1,0,0,172,1.1,-36.4,0
32,2,0,0,175,1.1,-36.4,0
48,1,1,0,211,1.1,-36.4,0
37,4,1,0,237,1.1,-36.4,0
37,4,0,0,500,1.1,-36.4,0
26,1,0,0,186,1.1,-36.4,0
33,2,0,0,96,1.1,-36.4,0
54,4,1,0,98,1.1,-36.4,0
37,1,1,0,364,1.1,-36.4,0
35,4,1,1,477,1.1,-36.4,0
45,4,0,0,319,1.1,-36.4,0
33,2,1,0,789,1.1,-36.4,0
54,4,0,0,513,1.1,-36.4,1
37,1,0,1,280,1.1,-36.4,0
35,1,0,0,170,1.1,-36.4,0
33,1,1,0,365,1.1,-36.4,0
49,3,0,0,63,1.1,-36.4,0
43,4,1,0,159,1.1,-36.4,0
43,4,0,0,177,1.1,-36.4,0
39,1,0,0,108,1.1,-36.4,0
